Index,Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
1886,13-05-2013,2013,Norwalk,318220,426500,Single Family,Detached House,3,3,1027,1.020333,South
1887,13-05-2013,2013,Waterbury,141730,37000,Three Family,Triplex,6,4,2091,1.020333,North
1888,16-05-2013,2013,Bridgeport,156230,116000,Single Family,Detached House,3,2,982,1.020333,North
1889,16-05-2013,2013,Waterbury,167220,153000,Three Family,Triplex,6,6,2093,1.020333,South
1890,16-05-2013,2013,Waterbury,132230,130000,Single Family,Detached House,3,2,971,1.020333,East
1891,17-05-2013,2013,Norwalk,252420,277500,?,Detached House,3,2,970,1.020333,South
1892,17-05-2013,2013,Stamford,307090,337500,Single Family,Detached House,3,3,1050,1.020333,North
1893,18-05-2013,2013,West Hartford,261200,85000,Single Family,Detached House,3,2,1056,1.020333,East
1894,18-05-2013,2013,Stamford,455040,615000,Single Family,Detached House,3,2,924,1.020333,North
1895,19-05-2013,2013,Stamford,384910,390000,?,Detached House,3,2,1076,1.020333,North
1896,19-05-2013,2013,Norwalk,1284010,1780000,?,Detached House,3,1,1100,1.020333,East
1897,20-05-2013,2013,Norwalk,223720,312500,?,Detached House,3,3,920,1.020333,West
1898,20-05-2013,2013,Waterbury,132840,140000,Single Family,Detached House,3,1,1038,1.020333,West
1899,23-05-2013,2013,Waterbury,111580,55000,Single Family,Detached House,3,2,990,1.020333,South
1900,23-05-2013,2013,Bridgeport,259700,98000,Four Family,Fourplex,8,7,2419,1.020333,West
1901,24-05-2013,2013,Bridgeport,183000,143000,?,Duplex,4,2,1369,1.020333,East
1902,24-05-2013,2013,Waterbury,211610,159900,Single Family,Detached House,3,2,1004,1.020333,South
1903,26-05-2013,2013,West Hartford,192200,291000,Single Family,Detached House,3,2,1024,1.020333,North
1904,27-05-2013,2013,Norwalk,407120,770000,?,Detached House,3,2,936,1.020333,West
1905,27-05-2013,2013,Waterbury,85850,60000,Single Family,Detached House,3,2,1082,1.020333,East
1906,27-05-2013,2013,Waterbury,150970,135000,Single Family,Detached House,3,1,1011,1.020333,North
1907,27-05-2013,2013,Stamford,366860,555000,Single Family,Detached House,3,2,916,1.020333,North
1908,27-05-2013,2013,Waterbury,94950,107500,?,Detached House,3,3,909,1.020333,South
1909,27-05-2013,2013,Waterbury,189840,226250,?,Fourplex,8,8,2525,1.020333,North
1910,31-05-2013,2013,Bridgeport,192260,235000,Single Family,Detached House,3,1,1033,1.020333,North
1911,31-05-2013,2013,Bridgeport,142230,155000,Single Family,Detached House,3,2,933,1.020333,West
1912,01-06-2013,2013,Waterbury,73670,189900,?,Detached House,3,3,952,1.020333,East
1913,02-06-2013,2013,Stamford,391050,345000,Single Family,Detached House,3,2,1100,1.020333,East
1914,02-06-2013,2013,Stamford,580340,707500,?,Detached House,3,2,1086,1.020333,West
1915,06-06-2013,2013,West Hartford,260300,390000,Single Family,Detached House,3,2,1009,1.020333,East
1916,06-06-2013,2013,West Hartford,312900,412000,Single Family,Detached House,3,3,1020,1.020333,West
1917,06-06-2013,2013,Bridgeport,138440,120000,Three Family,Triplex,6,5,1903,1.020333,North
1918,06-06-2013,2013,Waterbury,128640,82000,Two Family,Duplex,4,4,1421,1.020333,West
1919,07-06-2013,2013,Waterbury,84370,30000,Single Family,Detached House,3,3,1010,1.020333,South
1920,07-06-2013,2013,Bridgeport,171670,100000,Three Family,Triplex,6,6,2054,1.020333,West
1921,08-06-2013,2013,West Hartford,146200,237000,?,Detached House,3,3,1034,1.020333,West
1922,10-06-2013,2013,Waterbury,129640,17000,Four Family,Fourplex,8,8,2492,1.020333,North
1923,13-06-2013,2013,Bridgeport,121240,95000,Two Family,Duplex,4,3,1484,1.020333,West
1924,13-06-2013,2013,Waterbury,94830,90000,Single Family,Detached House,3,2,1030,1.020333,West
1925,14-06-2013,2013,West Hartford,177300,172500,Single Family,Detached House,3,1,976,1.020333,North
1926,14-06-2013,2013,Bridgeport,132590,157000,Three Family,Triplex,6,6,2040,1.020333,East
1927,14-06-2013,2013,Waterbury,91040,113998,?,Detached House,3,2,962,1.020333,East
1928,15-06-2013,2013,Stamford,585650,415000,Single Family,Detached House,3,2,913,1.020333,West
1929,17-06-2013,2013,Stamford,975290,1345000,?,Detached House,3,1,941,1.020333,North
1930,20-06-2013,2013,Bridgeport,188610,235000,Single Family,Detached House,3,3,955,1.020333,South
1931,20-06-2013,2013,West Hartford,168000,210000,Single Family,Detached House,3,2,1079,1.020333,South
1932,20-06-2013,2013,Bridgeport,97630,64000,?,Detached House,3,3,1016,1.020333,North
1933,20-06-2013,2013,Stamford,615330,612000,Single Family,Detached House,3,3,930,1.020333,East
1934,21-06-2013,2013,Bridgeport,155630,85000,Single Family,Detached House,3,3,954,1.020333,East
1935,21-06-2013,2013,West Hartford,332800,409000,Single Family,Detached House,3,3,1002,1.020333,East
1936,21-06-2013,2013,Waterbury,104500,39000,Three Family,Triplex,6,6,1882,1.020333,North
1937,22-06-2013,2013,Bridgeport,154100,75000,Single Family,Detached House,3,2,988,1.020333,North
1938,23-06-2013,2013,Waterbury,150040,160000,Single Family,Detached House,3,3,1029,1.020333,South
1939,27-06-2013,2013,Norwalk,403340,700000,?,Detached House,3,2,920,1.020333,West
1940,27-06-2013,2013,West Hartford,440700,635000,Single Family,Detached House,3,3,1040,1.020333,North
1941,27-06-2013,2013,West Hartford,196100,275000,Single Family,Detached House,3,2,929,1.020333,West
1942,28-06-2013,2013,Stamford,738830,687500,?,Detached House,3,2,960,1.020333,West
1943,28-06-2013,2013,Norwalk,241500,270000,Single Family,Detached House,3,1,1032,1.020333,North
1944,29-06-2013,2013,Bridgeport,255940,125500,Single Family,Detached House,3,3,978,1.020333,West
1945,29-06-2013,2013,Norwalk,731500,900000,Single Family,Detached House,3,3,982,1.020333,East
1946,29-06-2013,2013,Stamford,382870,540000,Single Family,Detached House,3,2,929,1.020333,North
1947,29-06-2013,2013,Stamford,482330,480000,?,Detached House,3,3,961,1.020333,West
1948,30-06-2013,2013,Stamford,747850,927500,Single Family,Detached House,3,2,998,1.020333,East
1949,30-06-2013,2013,Norwalk,458010,545000,Single Family,Detached House,3,1,951,1.020333,East
1950,01-07-2013,2013,Stamford,578940,475000,?,Detached House,3,2,1006,1.020333,South
1951,01-07-2013,2013,Norwalk,710710,800000,Single Family,Detached House,3,1,977,1.020333,East
1952,01-07-2013,2013,Waterbury,118560,165000,Single Family,Detached House,3,1,994,1.020333,East
1953,05-07-2013,2013,Bridgeport,167800,135000,?,Triplex,6,6,1924,1.020333,East
1954,05-07-2013,2013,West Hartford,141900,231000,?,Detached House,3,1,1034,1.020333,South
1955,05-07-2013,2013,West Hartford,188800,265000,Single Family,Detached House,3,3,1003,1.020333,North
1956,05-07-2013,2013,Stamford,458870,495000,?,Detached House,3,1,1077,1.020333,North
1957,07-07-2013,2013,Bridgeport,135570,155000,Two Family,Duplex,4,2,1354,1.020333,West
1958,07-07-2013,2013,Norwalk,717500,1250000,Single Family,Detached House,3,3,1089,1.020333,East
1959,08-07-2013,2013,Waterbury,102210,99900,Single Family,Detached House,3,1,935,1.020333,North
1960,12-07-2013,2013,Norwalk,383180,437500,Single Family,Detached House,3,3,1032,1.020333,West
1961,15-07-2013,2013,Stamford,1888010,2000000,?,Detached House,3,1,960,1.020333,North
1962,18-07-2013,2013,West Hartford,247200,375000,Single Family,Detached House,3,1,1034,1.020333,West
1963,18-07-2013,2013,West Hartford,167600,211000,Two Family,Duplex,4,3,1332,1.020333,South
1964,19-07-2013,2013,Waterbury,142990,107000,Two Family,Duplex,4,2,1321,1.020333,West
1965,19-07-2013,2013,West Hartford,204000,315000,?,Detached House,3,1,1034,1.020333,North
1966,21-07-2013,2013,Stamford,726350,970000,Single Family,Detached House,3,1,1099,1.020333,East
1967,21-07-2013,2013,Norwalk,224770,315000,Single Family,Detached House,3,2,968,1.020333,East
1968,22-07-2013,2013,Waterbury,200000,209000,?,Detached House,3,2,1076,1.020333,North
1969,25-07-2013,2013,Bridgeport,190230,80000,?,Detached House,3,2,978,1.020333,East
1970,25-07-2013,2013,West Hartford,274440,323000,Single Family,Detached House,3,1,1086,1.020333,East
1971,26-07-2013,2013,West Hartford,153600,170000,Single Family,Detached House,3,2,1055,1.020333,East
1972,28-07-2013,2013,Waterbury,131180,19105,Two Family,Duplex,4,4,1438,1.020333,North
1973,28-07-2013,2013,Stamford,354500,150000,Single Family,Detached House,3,1,935,1.020333,South
1974,29-07-2013,2013,Norwalk,289520,400000,Single Family,Detached House,3,1,919,1.020333,South
1975,29-07-2013,2013,Waterbury,303300,152000,Single Family,Detached House,3,1,970,1.020333,North
1976,01-08-2013,2013,Bridgeport,109710,10000,Single Family,Detached House,3,3,921,1.020333,South
1977,01-08-2013,2013,Stamford,328990,442500,Single Family,Detached House,3,3,929,1.020333,East
1978,01-08-2013,2013,West Hartford,194400,265000,Single Family,Detached House,3,3,921,1.020333,East
1979,01-08-2013,2013,West Hartford,299500,515000,Single Family,Detached House,3,3,1025,1.020333,North
1980,01-08-2013,2013,West Hartford,244200,378000,?,Detached House,3,2,928,1.020333,North
1981,01-08-2013,2013,Norwalk,290080,405000,Single Family,Detached House,3,1,977,1.020333,South
1982,02-08-2013,2013,Waterbury,91710,83000,Single Family,Detached House,3,2,988,1.020333,South
1983,03-08-2013,2013,Stamford,631600,605000,Single Family,Detached House,3,1,1068,1.020333,East
1984,04-08-2013,2013,Bridgeport,149650,280000,Single Family,Detached House,3,1,1015,1.020333,East
1985,05-08-2013,2013,Bridgeport,174970,55000,Three Family,Triplex,6,5,1867,1.020333,North
1986,05-08-2013,2013,Stamford,405090,380000,Single Family,Detached House,3,1,1006,1.020333,North
1987,08-08-2013,2013,West Hartford,130000,92000,Single Family,Detached House,3,3,1019,1.020333,West
1988,08-08-2013,2013,Waterbury,111670,49000,Single Family,Detached House,3,3,1069,1.020333,North
1989,09-08-2013,2013,Norwalk,21980,801000,Single Family,Detached House,3,3,1096,1.020333,East
1990,11-08-2013,2013,Stamford,700800,725000,Single Family,Detached House,3,2,937,1.020333,South
1991,11-08-2013,2013,Stamford,283830,190000,Single Family,Detached House,3,1,1091,1.020333,South
1992,12-08-2013,2013,Waterbury,121700,61000,Single Family,Detached House,3,3,945,1.020333,North
1993,12-08-2013,2013,Waterbury,136140,20000,?,Triplex,6,5,1872,1.020333,West
1994,16-08-2013,2013,West Hartford,240800,400000,Single Family,Detached House,3,1,1007,1.020333,North
1995,17-08-2013,2013,Norwalk,350350,511500,Single Family,Detached House,3,1,1004,1.020333,South
1996,17-08-2013,2013,Stamford,413270,525000,?,Detached House,3,2,987,1.020333,South
1997,17-08-2013,2013,Stamford,525420,550000,Single Family,Detached House,3,1,945,1.020333,West
1998,18-08-2013,2013,Bridgeport,170490,40500,Two Family,Duplex,4,2,1241,1.020333,West
1999,18-08-2013,2013,Waterbury,137320,140000,Two Family,Duplex,4,4,1450,1.020333,West
2000,22-08-2013,2013,Waterbury,109740,25010,Two Family,Duplex,4,3,1475,1.020333,South
2001,22-08-2013,2013,Norwalk,461650,575000,Single Family,Detached House,3,2,1054,1.020333,West
2002,22-08-2013,2013,Stamford,434720,420000,Single Family,Detached House,3,3,1034,1.020333,East
2003,23-08-2013,2013,Stamford,410430,29000,Single Family,Detached House,3,2,952,1.020333,North
2004,23-08-2013,2013,Norwalk,372120,340000,Single Family,Detached House,3,3,916,1.020333,West
2005,24-08-2013,2013,West Hartford,201500,241100,?,Detached House,3,3,935,1.020333,South
2006,25-08-2013,2013,West Hartford,211100,245000,Single Family,Detached House,3,3,1071,1.020333,West
2007,26-08-2013,2013,Stamford,353180,507000,Single Family,Detached House,3,1,990,1.020333,West
2008,29-08-2013,2013,Bridgeport,137160,150000,Single Family,Detached House,3,1,1033,1.020333,South
2009,29-08-2013,2013,Norwalk,227360,328000,Single Family,Detached House,3,3,1086,1.020333,West
2010,29-08-2013,2013,Bridgeport,146290,165000,Single Family,Detached House,3,2,1099,1.020333,North
2011,30-08-2013,2013,Stamford,554730,600000,Single Family,Detached House,3,1,967,1.020333,South
2012,31-08-2013,2013,Waterbury,111550,105000,Single Family,Detached House,3,2,1007,1.020333,West
2013,01-09-2013,2013,Stamford,473220,480000,Single Family,Detached House,3,1,1096,1.020333,West
2014,01-09-2013,2013,Stamford,525480,626000,Single Family,Detached House,3,3,1084,1.020333,East
2015,01-09-2013,2013,West Hartford,291200,415000,Single Family,Detached House,3,1,1030,1.020333,North
2016,01-09-2013,2013,Stamford,310330,310000,Single Family,Detached House,3,3,961,1.020333,North
2017,06-09-2013,2013,Bridgeport,171890,136000,?,Duplex,4,2,1432,1.020333,South
2018,07-09-2013,2013,Bridgeport,258220,105000,Single Family,Detached House,3,3,933,1.020333,West
2019,08-09-2013,2013,West Hartford,130200,165000,Single Family,Detached House,3,1,1024,1.020333,North
2020,09-09-2013,2013,Waterbury,206640,220000,Single Family,Detached House,3,1,1036,1.020333,East
2021,14-09-2013,2013,Norwalk,449400,600000,Single Family,Detached House,3,2,975,1.020333,East
2022,15-09-2013,2013,Stamford,378670,360000,Single Family,Detached House,3,1,986,1.020333,East
2023,16-09-2013,2013,Stamford,993410,1260658,Single Family,Detached House,3,3,1044,1.020333,North
2024,19-09-2013,2013,Norwalk,255080,302500,Single Family,Detached House,3,2,1020,1.020333,East
2025,19-09-2013,2013,Bridgeport,164700,170000,Single Family,Detached House,3,1,1023,1.020333,North
2026,20-09-2013,2013,West Hartford,269500,365000,Single Family,Detached House,3,1,978,1.020333,East
2027,22-09-2013,2013,Waterbury,157000,185000,Single Family,Detached House,3,3,1016,1.020333,South
2028,23-09-2013,2013,Stamford,323760,440000,Single Family,Detached House,3,3,1070,1.020333,West
2029,26-09-2013,2013,West Hartford,311000,390000,Single Family,Detached House,3,2,1060,1.020333,East
2030,26-09-2013,2013,West Hartford,236900,340000,?,Detached House,3,3,1020,1.020333,East
2031,27-09-2013,2013,Bridgeport,159830,76100,Two Family,Duplex,4,2,1336,1.020333,West
2032,28-09-2013,2013,Waterbury,137300,75000,Three Family,Triplex,6,6,1949,1.020333,South
2033,29-09-2013,2013,West Hartford,125500,118000,Single Family,Detached House,3,2,975,1.020333,North
2034,03-10-2013,2013,Fairfield,274050,180000,?,Detached House,3,3,1093,1.020333,West
2035,03-10-2013,2013,Greenwich,2346400,4050000,Single Family,Detached House,3,2,990,1.020333,East
2036,03-10-2013,2013,Norwalk,251300,397000,?,Detached House,3,1,980,1.020333,West
2037,04-10-2013,2013,Bridgeport,125050,120000,Single Family,Detached House,3,2,1077,1.020333,South
2038,04-10-2013,2013,Bridgeport,162060,238000,Single Family,Detached House,3,1,1085,1.020333,East
2039,05-10-2013,2013,Bridgeport,217690,181000,Single Family,Detached House,3,3,1090,1.020333,North
2040,06-10-2013,2013,Norwalk,289870,420000,Single Family,Detached House,3,1,937,1.020333,North
2041,06-10-2013,2013,Fairfield,399210,528000,?,Detached House,3,2,1070,1.020333,North
2042,12-10-2013,2013,Fairfield,257390,423000,Single Family,Detached House,3,2,1093,1.020333,East
2043,12-10-2013,2013,Greenwich,2676730,4495000,Single Family,Detached House,3,2,908,1.020333,West
2044,12-10-2013,2013,Norwalk,265580,312500,Single Family,Detached House,3,1,988,1.020333,South
2045,13-10-2013,2013,Bridgeport,173990,140000,Three Family,Triplex,6,6,2029,1.020333,West
2046,14-10-2013,2013,Fairfield,1349530,2275000,Single Family,Detached House,3,3,1094,1.020333,West
2047,14-10-2013,2013,Greenwich,549430,1152500,Single Family,Detached House,3,2,1015,1.020333,North
2048,17-10-2013,2013,Bridgeport,168350,270000,Three Family,Triplex,6,4,2066,1.020333,East
2049,17-10-2013,2013,Waterbury,142300,15000,?,Triplex,6,6,1842,1.020333,North
2050,17-10-2013,2013,Bridgeport,147900,270000,Three Family,Triplex,6,4,1825,1.020333,South
2051,19-10-2013,2013,Waterbury,154580,5000,Four Family,Fourplex,8,7,2460,1.020333,North
2052,20-10-2013,2013,Bridgeport,164250,165000,Single Family,Detached House,3,3,1079,1.020333,East
2053,21-10-2013,2013,Greenwich,1055880,1100000,?,Detached House,3,1,985,1.020333,West
2054,24-10-2013,2013,Bridgeport,232560,100000,?,Triplex,6,6,2141,1.020333,West
2055,24-10-2013,2013,Waterbury,32570,18500,Single Family,Detached House,3,3,904,1.020333,West
2056,25-10-2013,2013,Stamford,443860,300000,Single Family,Detached House,3,1,1061,1.020333,West
2057,25-10-2013,2013,Waterbury,142150,75000,Single Family,Detached House,3,2,955,1.020333,North
2058,28-10-2013,2013,Norwalk,404460,495000,Single Family,Detached House,3,3,1050,1.020333,East
2059,28-10-2013,2013,Fairfield,246540,83333,?,Detached House,3,2,951,1.020333,South
2060,28-10-2013,2013,Fairfield,953820,1088000,?,Detached House,3,1,1057,1.020333,North
2061,31-10-2013,2013,Stamford,370410,500000,Single Family,Detached House,3,2,1052,1.020333,East
2062,31-10-2013,2013,Norwalk,257180,360000,?,Detached House,3,2,1042,1.020333,West
2063,31-10-2013,2013,Bridgeport,139490,145000,Single Family,Detached House,3,2,1067,1.020333,East
2064,31-10-2013,2013,Stamford,415350,346500,?,Detached House,3,2,1062,1.020333,South
2065,31-10-2013,2013,Waterbury,115310,65000,Single Family,Detached House,3,3,974,1.020333,North
2066,01-11-2013,2013,Bridgeport,244220,89000,Two Family,Duplex,4,4,1328,1.020333,East
2067,01-11-2013,2013,Bridgeport,120190,93000,Single Family,Detached House,3,3,974,1.020333,East
2068,01-11-2013,2013,Bridgeport,207000,260000,Single Family,Detached House,3,1,996,1.020333,South
2069,01-11-2013,2013,Stamford,393040,376000,?,Detached House,3,1,956,1.020333,South
2070,01-11-2013,2013,Bridgeport,169630,63000,?,Duplex,4,4,1365,1.020333,West
2071,02-11-2013,2013,Bridgeport,106960,140000,Single Family,Detached House,3,3,970,1.020333,West
2072,02-11-2013,2013,Bridgeport,148280,179900,Single Family,Detached House,3,3,1099,1.020333,West
2073,02-11-2013,2013,Norwalk,258370,295000,Single Family,Detached House,3,2,928,1.020333,West
2074,02-11-2013,2013,Stamford,456200,642500,Single Family,Detached House,3,3,902,1.020333,North
2075,04-11-2013,2013,Waterbury,111490,25000,Single Family,Detached House,3,1,1027,1.020333,West
2076,08-11-2013,2013,Waterbury,122200,138750,?,Detached House,3,2,920,1.020333,East
2077,08-11-2013,2013,Norwalk,248640,202500,Single Family,Detached House,3,1,918,1.020333,West
2078,08-11-2013,2013,Bridgeport,117640,115000,Single Family,Detached House,3,1,1035,1.020333,North
2079,09-11-2013,2013,Bridgeport,173190,165000,Two Family,Duplex,4,2,1382,1.020333,North
2080,10-11-2013,2013,Stamford,575890,350000,Three Family,Triplex,6,5,1923,1.020333,West
2081,14-11-2013,2013,Norwalk,384440,400000,Single Family,Detached House,3,1,902,1.020333,West
2082,16-11-2013,2013,Waterbury,138180,173000,Single Family,Detached House,3,1,1013,1.020333,West
